# CATH_ID	S35_REPS	DOMAINS	NAME
3.40.1120.10	1	118	Ribosomal protein l15e
3.40.1130.10	1	2	Glycerol-3-phosphate (1)-acyltransferase
3.40.1140.10	1	6	
3.40.1160.10	22	349	Acetylglutamate kinase-like
3.40.1170.10	4	46	DNA repair protein MutS, domain I
3.40.1170.20	6	43	tRNA intron endonuclease, N-terminal domain
3.40.1170.30	1	5	
3.40.1180.10	4	118	Decaprenyl diphosphate synthase-like
3.40.1190.10	15	85	Mur-like, catalytic domain
3.40.1190.20	60	613	
3.40.1190.30	1	2	
3.40.1210.10	3	89	Survival protein SurE-like phosphatase/nucleotidase
3.40.1230.10	5	12	MTH938-like
3.40.1260.10	12	54	DsrEFH-like
3.40.1260.20	1	13	
3.40.1280.10	34	223	
3.40.1280.30	2	9	
3.40.1310.10	2	14	
3.40.1310.20	4	69	
3.40.1310.30	1	12	
3.40.1310.40	1	2	
3.40.1340.10	2	115	RNA polymerase, Rpb5, N-terminal domain
3.40.1350.10	22	119	
3.40.1350.20	1	2	
3.40.1350.30	3	7	
3.40.1350.40	1	6	
3.40.1350.50	1	2	
3.40.1350.60	2	5	
3.40.1350.70	1	1	
3.40.1350.80	1	2	
3.40.1350.90	1	12	
3.40.1350.100	3	3	
3.40.1350.110	1	2	
3.40.1350.120	1	4	
3.40.1350.140	1	1	
3.40.1350.150	2	14	
3.40.1360.10	8	51	
3.40.1360.20	1	6	Toprim domain
3.40.1370.10	7	130	
3.40.1380.10	6	51	
3.40.1380.20	8	329	Pyruvate kinase, C-terminal domain
3.40.1380.40	1	2	
3.40.1390.10	11	68	MurE/MurF, N-terminal domain
3.40.1390.20	4	14	HprK N-terminal domain-like
3.40.1390.30	6	136	NIF3 (NGG1p interacting factor 3)-like
3.40.1390.40	1	2	
3.40.1400.10	7	109	Sugar-phosphate isomerase, RpiB/LacA/LacB
3.40.1410.10	16	81	Chorismate lyase-like
3.40.1420.10	2	10	Inhibitor of vertebrate lysozyme
3.40.1420.20	1	4	
3.40.1420.30	2	9	
3.40.1440.10	4	17	GIY-YIG endonuclease
3.40.1440.40	1	4	
3.40.1440.50	1	4	
3.40.1450.10	2	13	BPG-independent phosphoglycerate mutase, domain B
3.40.1460.10	1	3	Nuclease A inhibitor-like
3.40.1470.10	1	31	Bifunctional carbon monoxide dehydrogenase/acetyl-coa synthase(codh/acs), Chain M, domain 5
3.40.1480.10	1	5	MOFRL domain
3.40.1490.10	2	24	Bit1
3.40.1500.10	2	26	Coproporphyrinogen III oxidase, aerobic
3.40.1500.20	4	60	
3.40.1510.10	1	55	Hut operon regulatory protein HutP
3.40.1520.10	2	26	Ta1353-like
3.40.1520.20	1	3	
3.40.1530.10	1	4	TTHA1528-like
3.40.1530.20	2	7	
3.40.1540.10	1	1	Protein of unknown function DUF1780, putative endonuclease
3.40.1550.10	8	28	CheC-like
3.40.1560.10	1	4	type ii restriction endonuclease, domain 2
3.40.1570.10	6	37	HemS/ChuS/ChuX like domains
3.40.1570.20	1	4	
3.40.1580.10	4	6	SMI1/KNR4-like
3.40.1580.20	1	2	
3.40.1580.30	1	6	
3.40.1590.10	1	6	NMB0488-like
3.40.1600.10	1	2	PH1570-like
3.40.1610.10	1	2	CV3147-like domain
3.40.1620.10	5	55	YefM-like domain
3.40.1620.20	1	2	
3.40.1620.30	1	1	
3.40.1620.40	1	3	
3.40.1620.50	1	77	
3.40.1630.10	2	5	YhiQ-like domain
3.40.1630.20	1	10	
3.40.1640.10	1	3	PSTPO5379-like
3.40.1650.10	3	101	RbsD-like domain
3.40.1660.10	1	4	EreA-like (biosynthetic domain)
3.40.1670.10	2	22	UbiD C-terminal domain-like 
3.40.1680.10	1	2	yp_829618.1 domain like
3.40.1690.10	8	31	secretion proteins EscU
3.40.1690.20	1	1	
3.40.1700.10	3	21	DNA integrity scanning protein, DisA, N-terminal domain
3.40.1710.10	1	1	abc type-2 transporter like domain
3.40.1720.10	1	4	Streptococcus thermophilus LMG 18311 protein like
3.40.1720.20	1	2	
3.40.1730.10	1	2	pa0076 domain
3.40.1740.10	4	8	VC0467-like
3.40.1750.10	1	8	peptide peptidase (sppa) like domain
3.40.1750.20	1	16	
3.40.1760.10	1	2	YfbM-like super family
3.40.1760.20	1	2	
3.40.1770.10	1	16	Urocanase superfamily
3.40.1780.10	1	5	QueA-like
3.40.1790.10	2	20	Indigoidine synthase domain
3.40.1800.10	2	14	His-Me finger endonucleases
3.40.1800.20	1	1	
3.40.1800.30	1	2	
3.40.1800.40	1	50	
3.40.1810.10	4	40	Transcription factor, MADS-box
3.40.1820.10	1	163	DnaQ-like 3'-5' exonuclease
3.40.1820.20	2	3	
3.40.1830.10	2	12	Thermophilic metalloprotease (M29)
3.40.1840.10	2	2	YNR034W-A-like
3.40.1850.10	2	13	HECT-like ubiquitin ligase
3.50.4.10	16	160	Hepatocyte Growth Factor
3.50.4.20	1	1	
3.50.4.30	1	5	
3.50.7.10	12	613	GroEL
3.50.14.10	1	8	Replication terminator Tus, domain 1 superfamily/Replication terminator Tus
3.50.20.10	3	47	Pyruvoyl-Dependent Histidine Decarboxylase, subunit B
3.50.20.20	1	7	
3.50.30.10	6	48	Phosphohistidine domain
3.50.30.20	1	40	Carbamoyl-phosphate synthase small subunit, N-terminal domain
3.50.30.30	11	154	
3.50.30.40	3	35	Ribonuclease E inhibitor RraA/RraA-like
3.50.30.50	4	37	Putative cyclase
3.50.30.60	6	69	LD-carboxypeptidase A C-terminal domain-like
3.50.30.70	1	6	Swiveling domain of dehydratase reactivase alpha subunit
3.50.30.80	1	2	
3.50.30.90	1	1	
3.50.30.100	2	7	
3.50.40.10	4	38	Phenylalanyl-trna Synthetase, Chain B, domain 3
3.50.50.60	196	2603	FAD/NAD(P)-binding domain
3.50.50.70	1	6	
3.50.50.80	1	9	
3.50.50.90	1	6	
3.50.50.100	3	91	
3.50.70.10	4	25	
3.50.70.20	1	2	
3.50.80.10	4	161	
3.50.80.20	3	108	
3.50.90.10	1	1	YerB-like
3.50.100.10	1	8	protein il1583 domain
3.55.10.10	2	6	Archease domain
3.55.20.10	1	2	Protein-L-isoaspartyl O-methyltransferase, C-terminal domain
3.55.30.10	2	7	Hsp33 domain
3.55.40.10	4	11	minor pseudopilin epsh domain
3.55.50.10	4	18	Baseplate protein-like domains
3.55.50.20	1	3	
3.55.50.30	10	33	
3.55.50.40	1	1	
3.55.50.50	1	4	
3.55.50.60	1	1	
3.55.50.70	1	2	
3.55.60.10	2	2	Reovirus components
3.60.9.10	1	30	Aldehyde ferredoxin oxidoreductase, N-terminal domain
3.60.10.10	22	266	Endonuclease/exonuclease/phosphatase
3.60.15.10	59	692	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
3.60.15.30	1	29	
3.60.20.10	41	8328	Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1
3.60.20.20	1	13	Inosine monophosphate cyclohydrolase-like
3.60.20.30	3	32	(Glycosyl)asparaginase
3.60.20.40	4	30	
3.60.21.10	43	397	
3.60.21.40	1	14	
3.60.21.50	1	4	
3.60.21.60	1	4	
3.60.21.70	1	2	
3.60.40.10	20	111	PPM-type phosphatase domain
3.60.40.20	1	2	
3.60.60.10	6	72	Penicillin V Acylase; Chain A
3.60.60.20	1	3	
3.60.60.30	1	2	
3.60.70.12	6	86	L-amino peptidase D-ALA esterase/amidase
3.60.90.10	6	38	S-adenosylmethionine decarboxylase
3.60.100.10	1	2	Cytotoxic necrotizing factor, Rho-activating domain
3.60.110.10	16	218	Carbon-nitrogen hydrolase
3.60.120.10	9	77	Anthranilate synthase
3.60.130.10	11	166	Clavaminate synthase-like
3.60.140.10	3	10	CNF1/YfiH-like putative cysteine hydrolases
3.60.150.10	3	37	Chorismate synthase AroC
3.60.160.10	2	7	Mitochondrial biogenesis AIM24
3.65.10.10	11	434	Enolpyruvate transferase domain
3.65.10.20	2	24	RNA 3'-terminal phosphate cyclase domain
3.70.10.10	16	272	
3.75.10.10	12	171	L-arginine/glycine Amidinotransferase; Chain A
3.75.10.20	1	14	Succinylarginine dihydrolase
3.80.10.10	98	606	Ribonuclease Inhibitor
3.80.10.40	1	2	
3.80.20.20	9	131	Receptor L-domain
3.80.30.10	1	1	pyruvate-formate lyase- activating enzyme
3.80.30.20	2	9	tm_1862 like domain
3.80.30.30	1	8	
3.90.10.10	17	132	Cytochrome C3
3.90.15.10	5	22	Topoisomerase I; Chain A, domain 3
3.90.20.10	6	871	
3.90.20.20	2	4	
3.90.25.10	40	404	UDP-galactose 4-epimerase, domain 1
3.90.25.30	1	14	
3.90.25.40	1	6	
3.90.25.50	1	40	
3.90.25.60	1	4	
3.90.25.70	1	15	
3.90.39.10	1	19	Hexon Major Viral Coat Protein, domain 2
3.90.45.10	8	242	Peptide deformylase
3.90.50.10	1	127	Photosynthetic Reaction Center, subunit H, domain 2
3.90.55.10	1	18	Dimethylsulfoxide Reductase, domain 3
3.90.56.10	4	31	Monooxygenase component MmoB/DmpM
3.90.70.10	43	666	Cysteine proteinases
3.90.70.20	1	1	
3.90.70.30	1	4	
3.90.70.40	2	8	
3.90.70.50	4	18	
3.90.70.60	1	1	
3.90.70.70	1	1	
3.90.70.80	7	33	
3.90.70.90	3	25	
3.90.70.100	1	1	
3.90.70.110	1	11	
3.90.70.120	1	2	
3.90.70.130	2	3	
3.90.70.140	1	6	
3.90.70.150	1	1	
3.90.70.160	1	1	
3.90.70.170	1	1	
3.90.75.10	1	18	Homing Intron 3 (I-ppo) Encoded Endonuclease; Chain A
3.90.75.20	1	1	
3.90.76.10	12	135	Dipeptide-binding Protein; Domain 1
3.90.78.10	3	17	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain
3.90.79.10	74	561	Nucleoside Triphosphate Pyrophosphohydrolase
3.90.79.20	1	9	
3.90.79.30	1	1	
3.90.79.40	1	4	
3.90.80.10	4	231	Inorganic pyrophosphatase
3.90.100.10	3	18	Orn/Lys/Arg decarboxylase, C-terminal domain
3.90.105.10	3	60	Molybdopterin biosynthesis moea protein, domain 2
3.90.105.20	2	7	
3.90.105.30	1	6	
3.90.110.10	17	751	Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal
3.90.120.10	7	45	DNA Methylase, subunit A, domain 2
3.90.120.20	2	9	
3.90.120.30	1	3	
3.90.132.10	1	1	Leishmanolysin , domain 2
3.90.148.10	2	8	Adenovirus DNA-binding, C-terminal domain superfamily/Adenovirus DNA-binding, zinc binding domain
3.90.150.10	2	4	Variant Surface Glycoprotein, subunit A domain 1
3.90.170.10	1	57	Adenylosuccinate Synthetase, subunit A, domain 3
3.90.175.10	2	64	Diphtheria Toxin, domain 1
3.90.176.10	15	181	Toxin ADP-ribosyltransferase; Chain A, domain 1
3.90.180.10	60	771	Medium-chain alcohol dehydrogenases, catalytic domain
3.90.182.10	2	17	Toxin - Anthrax Protective Antigen;domain 1
3.90.190.10	50	709	Protein tyrosine phosphatase superfamily
3.90.190.20	16	84	Mur ligase, C-terminal domain
3.90.198.10	1	4	Replication Fork Single-Stranded Dna Binding Protein
3.90.199.10	4	55	Topoisomerase II, domain 5
3.90.209.20	6	916	
3.90.210.10	6	61	Heat-Labile Enterotoxin, subunit A
3.90.215.10	5	259	Gamma Fibrinogen, chain A, domain 1
3.90.215.20	1	4	
3.90.220.10	1	24	Adenine-n6-DNA-methyltransferase Taqi, Chain A, domain 2
3.90.220.20	6	10	DNA methylase specificity domains
3.90.226.10	100	1934	2-enoyl-CoA Hydratase; Chain A, domain 1
3.90.226.20	1	2	
3.90.226.30	2	7	
3.90.226.40	1	4	
3.90.228.10	8	492	
3.90.228.20	2	108	
3.90.230.10	17	323	Creatinase/methionine aminopeptidase superfamily
3.90.241.10	1	3	Foki Restriction Endonuclease, Chain A, domain 1
3.90.245.10	9	89	Ribonucleoside hydrolase-like
3.90.249.10	1	19	Hexon Major Viral Coat Protein, domain 3
3.90.260.10	2	59	Transglutaminase-like
3.90.280.10	8	43	PEBP-like
3.90.290.10	6	22	TGF-beta binding (TB) domain
3.90.310.10	1	3	ENV polyprotein, receptor-binding domain
3.90.320.10	9	40	
3.90.320.20	1	45	Methyl-coenzyme M reductase, gamma subunit
3.90.330.10	1	125	Nitrile hydratase alpha /Thiocyanate hydrolase gamma
3.90.340.10	4	923	Nitric Oxide Synthase; Chain A, domain 1
3.90.350.10	1	9	Transposase Inhibitor Protein From Tn5; Chain A, domain 1
3.90.360.10	2	6	Histone acetyl transferase 1 (HAT1), N-terminal domain
3.90.370.10	1	11	Tissue inhibitor of metalloproteinase-1. Chain B, domain 1
3.90.380.10	7	232	Naphthalene 1,2-dioxygenase Alpha Subunit; Chain A, domain 1
3.90.390.10	1	45	Methyl-coenzyme M Reductase; Chain A, domain 1
3.90.400.10	8	193	Oligo-1,6-glucosidase; Domain 2
3.90.420.10	6	52	Oxidoreductase, molybdopterin-binding domain
3.90.430.10	1	1	Copper fist DNA-binding domain
3.90.440.10	1	923	Nitric Oxide Synthase;Heme Domain;Chain A domain 2
3.90.450.1	1	7	Minor Coat Protein; Domain 2
3.90.460.10	1	8	Ferredoxin thioredoxin reductase catalytic beta subunit
3.90.470.10	6	384	Ribosomal protein L22/L17
3.90.470.20	9	160	4'-phosphopantetheinyl transferase domain
3.90.470.30	1	6	
3.90.480.10	2	21	Sulfite Reductase Hemoprotein;Domain 2
3.90.480.20	1	18	
3.90.510.10	2	16	Phycoerythrin alpha chain
3.90.520.10	1	20	SMAD MH1 domain
3.90.530.10	2	3	XPA C-terminal domain
3.90.540.10	1	68	Colicin/pyocin, DNase domain
3.90.550.10	68	1150	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
3.90.550.20	2	3	
3.90.550.30	1	11	
3.90.550.40	1	1	
3.90.550.50	1	2	
3.90.550.60	1	4	
3.90.570.10	1	13	Amyloidogenic glycoprotein, heparin-binding domain
3.90.580.10	1	3	Zinc finger, CHC2-type domain
3.90.600.10	2	19	Phosphoribosylglycinamide synthetase, C-terminal domain
3.90.600.20	1	4	
3.90.640.10	11	520	Actin; Chain A, domain 4
3.90.640.20	5	7	Heat-shock cognate protein, ATPase
3.90.640.30	1	2	
3.90.640.50	1	18	
3.90.640.60	2	2	
3.90.650.10	11	91	PurM-like C-terminal domain
3.90.660.10	13	258	
3.90.660.20	3	9	Protoporphyrinogen oxidase, mitochondrial; domain 2
3.90.660.50	2	2	
3.90.660.60	1	12	
3.90.700.10	8	188	Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain
3.90.730.10	10	47	Ribonuclease T2-like
3.90.740.10	7	81	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain
3.90.760.10	1	3	Flavocytochrome c sulphide dehydrogenase, flavin-binding domain
3.90.770.10	2	112	3-hydroxy-3-methylglutaryl-coenzyme A Reductase; Chain A, domain 2
3.90.780.10	7	42	5'-Nucleotidase, C-terminal domain
3.90.800.10	4	56	Glutamyl-tRNA Synthetase; Domain 3
3.90.810.10	6	12	CRIB domain
3.90.820.10	3	15	Structural Genomics, Unknown Function 30-nov-00 1gh9 Mol_id
3.90.830.10	3	29	Syntaxin Binding Protein 1; Chain A, domain 2
3.90.840.10	1	15	Thiol-activated cytolysin superfamily/Thiol-activated cytolysin, alpha-beta domain
3.90.850.10	11	139	Fumarylacetoacetase-like, C-terminal domain
3.90.870.10	7	62	DHBP synthase
3.90.870.20	1	10	
3.90.870.30	1	7	
3.90.870.40	1	2	
3.90.870.50	1	1	
3.90.920.10	1	4	DNA primase, PRIM domain
3.90.920.20	1	1	HP0184-like
3.90.920.30	4	24	
3.90.930.1	3	33	
3.90.930.12	12	765	Ribosomal protein L6, alpha-beta domain
3.90.930.20	1	6	
3.90.930.30	1	10	
3.90.940.10	5	225	
3.90.940.20	1	128	RPB5-like RNA polymerase subunit
3.90.940.40	1	1	
3.90.940.50	1	2	
3.90.950.10	9	75	
3.90.950.20	3	19	CinA-like
3.90.960.10	7	28	YbaK/aminoacyl-tRNA synthetase-associated domain
3.90.970.10	1	6	
3.90.980.10	3	18	DNA primase, catalytic core, N-terminal domain
3.90.1000.10	1	1	Hypothetical protein TM0875
3.90.1010.10	7	40	
3.90.1010.20	1	6	
3.90.1020.10	1	8	
3.90.1030.10	3	272	Ribosomal protein L17
3.90.1070.10	3	15	
3.90.1070.20	3	119	
3.90.1100.10	1	52	
3.90.1110.10	5	165	RNA polymerase Rpb2, domain 2
3.90.1140.10	8	42	Cyclic phosphodiesterase
3.90.1150.10	188	2221	Aspartate Aminotransferase, domain 1
3.90.1150.20	1	6	Transcription regulator MotA, C-terminal domain
3.90.1150.30	2	7	
3.90.1150.40	1	1	
3.90.1150.50	2	3	
3.90.1150.60	1	24	
3.90.1150.70	1	2	
3.90.1150.80	1	20	
3.90.1150.90	1	1	
3.90.1150.100	1	2	
3.90.1150.110	1	5	
3.90.1150.120	1	1	
3.90.1150.130	1	1	
3.90.1150.140	1	2	
3.90.1150.150	1	2	
3.90.1150.160	1	56	
3.90.1150.170	3	37	
3.90.1150.180	1	24	
3.90.1160.10	1	3	
3.90.1170.10	5	385	Ribosomal protein L10e/L16
3.90.1170.20	9	162	Quinolinate phosphoribosyl transferase, N-terminal domain
3.90.1170.30	5	47	Pyrimidine nucleoside phosphorylase-like, C-terminal domain
3.90.1170.40	5	27	Molybdopterin biosynthesis MoaE subunit
3.90.1170.50	7	106	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
3.90.1170.60	1	4	
3.90.1180.10	5	349	Ribosomal protein L13
3.90.1200.10	22	263	
3.90.1210.10	6	57	Antifreeze-like/N-acetylneuraminic acid synthase C-terminal domain
3.90.1210.30	2	10	
3.90.1220.10	2	6	Cellulose docking domain, dockering
3.90.1230.10	2	923	Nitric Oxide Synthase; Chain A, domain 3
3.90.1240.10	7	134	Metalloproteases ("zincins"), catalytic domain like
3.90.1260.10	3	42	Argininosuccinate synthetase, chain A, domain 2
3.90.1280.10	2	5	HSP33 redox switch-like
3.90.1280.20	5	36	
3.90.1290.10	2	9	Plakin repeat
3.90.1300.10	11	154	Amidase signature (AS) domain
3.90.1310.10	12	90	Penicillin-binding protein 2a (Domain 2)
3.90.1310.20	1	7	
3.90.1310.30	3	7	
3.90.1320.10	1	5	Outer-capsid protein sigma 3, large lobe
3.90.1330.10	2	17	Alpha-glucuronidase, C-terminal domain
3.90.1340.10	2	5	Phage tail collar domain
3.90.1350.10	2	4	Exotoxin A, middle domain
3.90.1360.10	1	5	Protein-glutamine gamma-glutamyltransferase
3.90.1370.10	1	3	Protein mu-1, chain B, domain 1
3.90.1380.10	3	6	Threonine synthase, N-terminal domain
3.90.1390.10	1	4	b-12 dependent (class ii) ribonucleotide reductase, chain A, domain 3
3.90.1400.10	2	21	Rotavirus NSP2 fragment, N-terminal domain
3.90.1410.10	3	26	set domain protein methyltransferase, domain 1
3.90.1420.10	3	26	Rubisco LSMT, substrate-binding domain
3.90.1430.10	1	31	Yeast translation eEF2 (G' domain)
3.90.1440.10	2	11	SecA, preprotein cross-linking domain
3.90.1450.10	1	1	Guanylin
3.90.1460.10	3	10	GTF2I-like
3.90.1470.10	1	4	thrh gene product, domain 2
3.90.1470.20	1	2	
3.90.1480.10	2	15	Alpha-2,3-sialyltransferase
3.90.1480.20	3	17	
3.90.1490.10	1	11	putative n-type atp pyrophosphatase, domain 2
3.90.1510.10	1	4	Glycerate kinase, domain 2
3.90.1520.10	3	83	H-NOX domain
3.90.1530.10	3	16	Conserved hypothetical protein from pyrococcus furiosus pfu- 392566-001, ParB domain
3.90.1530.20	1	12	
3.90.1530.30	1	8	
3.90.1560.10	2	15	ComB-like
3.90.1570.10	2	5	tt1808, chain A
3.90.1570.20	1	2	
3.90.1570.30	2	2	
3.90.1570.40	1	3	
3.90.1570.50	1	18	
3.90.1580.10	3	35	paralog of FGE (formylglycine-generating enzyme)
3.90.1590.10	1	8	glutathione-dependent formaldehyde- activating enzyme (gfa)
3.90.1600.10	8	71	Palm domain of DNA polymerase
3.90.1600.20	1	168	
3.90.1600.30	1	1	
3.90.1620.10	1	26	adenovirus 2 penton base, domain 2
3.90.1630.10	1	5	Outer-capsid protein sigma 3, small lobe
3.90.1640.10	5	37	inorganic pyrophosphatase (n-terminal core)
3.90.1640.20	1	32	
3.90.1640.30	1	4	
3.90.1650.10	1	1	PA1123-like
3.90.1660.10	1	4	CofE-like domain
3.90.1670.10	1	2	FdhE-like domain
3.90.1680.10	5	7	SOS response associated peptidase-like
3.90.1680.20	1	3	
3.90.1690.10	1	10	phage-related protein like domain
3.90.1700.10	1	4	v583 domain like
3.90.1710.10	1	4	Enterococcus faecalis V583 domain
3.90.1720.10	17	116	endopeptidase domain like (from Nostoc punctiforme)
3.90.1720.30	1	2	
3.90.1720.70	1	14	
3.90.1730.10	1	30	Infectious bursal virus vp1 polymerase domain
3.90.1740.10	1	39	2',3'-cyclic nucleotide 3'-phosphodiesterase superfamily
3.90.1750.10	3	20	Hect, E3 ligase catalytic domains
3.90.1760.10	2	65	Anthrax toxin, edema factor, central domain
3.90.1770.10	1	14	PreATP-grasp domain
3.90.1780.10	3	10	Trimeric adhesin
3.90.1800.10	4	119	RNA polymerase alpha subunit dimerisation domain
3.90.1810.10	2	2	Reovirus components
3.90.1820.10	1	8	AglA-like glucosidase
3.90.1820.20	1	4	
3.90.1830.10	1	1	Inner capsid protein lambda-1
3.90.1840.10	1	1	Major capsid protein
3.90.1850.10	1	1	RNA-directed RNA polymerase lambda-3
3.90.1860.10	1	1	tRNA-splicing ligase RtcB
3.100.10.10	7	398	
3.100.10.20	5	68	
4.10.6.10	1	1	Fusion Protein Of Alpha-na,k-atpase With Glutathione S-transferase; Domain 3
4.10.8.10	1	6	Luciferase; Domain 5
4.10.8.20	1	4	DNA/RNA polymerases
4.10.10.10	1	3	Metallothionein Isoform II
4.10.20.10	1	6	Tat domain
4.10.40.10	3	9	
4.10.40.20	3	7	
4.10.40.30	1	1	CART, C-terminal domain
4.10.49.10	1	62	Cytochrome c oxidase subunit VIIc
4.10.51.10	1	62	Cytochrome C Oxidase, chain K
4.10.60.10	9	34	Zinc finger, CCHC-type
4.10.70.10	4	48	Disintegrin domain
4.10.75.10	3	9	Elafin-like
4.10.80.10	2	68	Picornavirus coat protein VP4
4.10.80.20	1	25	DNA polymerase; domain 5
4.10.80.30	4	31	DNA polymerase; domain 6
4.10.80.40	4	108	succinate dehydrogenase protein domain
4.10.81.10	1	62	Cytochrome c oxidase, subunit 8
4.10.81.20	1	1	KCNMB2, ball/chain domain
4.10.87.10	2	12	mRNA Capping Enzyme; domain 3
4.10.90.10	3	16	Capsid protein VP4 superfamily, Picornavirus
4.10.91.10	1	62	Cytochrome c oxidase, subunit VIIa
4.10.92.10	1	1	Aminolevulinic Acid Synthase 2
4.10.93.10	1	62	Mitochondrial cytochrome c oxidase subunit VIc/VIIs
4.10.95.10	1	62	Cytochrome c oxidase, subunit VIa
4.10.110.10	4	38	Spasmolytic Protein, domain 1
4.10.110.20	1	1	Variant surface glycoprotein MITAT 1.2, VSG 221, C-terminal domain
4.10.140.10	2	42	Thrombin light chain domain
4.10.160.10	2	35	Methanol dehydrogenase, beta subunit
4.10.170.10	4	95	p53-like tetramerisation domain
4.10.180.10	2	4	
4.10.210.10	1	2	Transactivator Protein (TAT, TAT EIAVY)
4.10.220.20	4	71	Light-harvesting complex
4.10.220.40	1	4	
4.10.230.10	1	4	Amyloidogenic glycoprotein, amyloid-beta peptide
4.10.240.10	9	35	Zn(2)-C6 fungal-type DNA-binding domain
4.10.260.10	5	37	Transducin (heterotrimeric G protein), gamma chain
4.10.260.20	1	2	Iron hydrogenase, small subunit
4.10.260.30	1	1	
4.10.270.10	1	11	Myosin, subunit A
4.10.280.10	19	61	Helix-loop-helix DNA-binding domain
4.10.280.20	1	1	membrane protein stannin
4.10.280.30	1	8	Bcr-Abl oncoprotein oligomerisation domain
4.10.290.10	1	1	Bacteriorhodopsin Fragment
4.10.320.10	6	43	E3-binding domain
4.10.340.10	1	2	Interleukin-10, domain 2
4.10.365.10	1	1	p27
4.10.372.10	2	32	Lipoxygenase-1; Domain 3
4.10.375.10	2	32	Lipoxygenase-1; Domain 2
4.10.400.10	11	29	Low-density Lipoprotein Receptor
4.10.410.10	21	315	Pancreatic trypsin inhibitor Kunitz domain
4.10.420.10	1	4	Smk Toxin, alpha chain
4.10.430.10	3	4	Histone-like protein H-NS, C-terminal domain
4.10.450.10	2	20	Glucose Oxidase, domain 2
4.10.460.10	1	1	Inositol Polyphosphate 1-phosphatase, domain 1
4.10.470.10	18	300	Ricin (A Subunit), domain 2
4.10.480.10	3	154	Cytochrome-c3 hydrogenase, C-terminal domain
4.10.490.10	4	33	High potential iron-sulphur protein
4.10.510.10	1	17	Pyruvoyl-Dependent Histidine Decarboxylas, subunit A
4.10.520.10	8	80	IHF-like DNA-binding proteins
4.10.530.10	3	259	Gamma-fibrinogen Carboxyl Terminal Fragment, domain 2
4.10.540.10	2	127	Photosynthetic reaction centre, H subunit, N-terminal domain
4.10.640.10	3	331	Ribosomal protein S18
4.10.650.10	2	5	Metallothionein domain superfamily, yeast
4.10.670.10	1	1	Cholecystokinin A receptor, N-terminal domain
4.10.680.10	1	1	Cdc42-like binding domain
4.10.690.10	1	1	Cricket Paralysis Virus, Vp4; Chain D
4.10.710.10	1	1	Hepatitis C Virus Capsid Protein; Chain A
4.10.720.10	1	1	Smad anchor for receptor activation, Smad-binding domain
4.10.740.10	2	5	Coagulation Factor IX
4.10.760.10	2	5	Agouti domain
4.10.770.10	1	1	Signal Protein Aml-1b; Chain A, domain 3
4.10.780.10	1	20	Pyruvate-flavodoxin oxidoreductase, EKR domain
4.10.790.10	1	20	Pyruvate-ferredoxin Oxidoreductase; domain 7
4.10.800.10	4	10	Thyroglobulin type-1
4.10.810.10	2	3	Virus Scaffolding Protein; Chain A
4.10.820.10	1	8	Translocated intimin receptor, central domain
4.10.830.10	2	311	30s Ribosomal Protein S14; Chain N
4.10.840.10	1	1	Rhodopsin, N-terminal domain
4.10.860.10	6	16	UVR domain
4.10.860.20	3	24	Rabenosyn, Rab binding domain
4.10.870.10	1	31	Endo-1,4-beta-glucanase f.  Domain 3
4.10.880.10	2	2	Poliovirus 3D polymerase  Domain 1 (Nucleotidyltransferase)
4.10.890.10	1	2	HIV 1 nef anchor domain
4.10.900.10	4	6	TCF3-CBD (Catenin binding domain)
4.10.910.10	4	328	30s ribosomal protein s13, domain 2
4.10.940.10	1	4	Quinohemoprotein amine dehydrogenase, gamma subunit structural domain
4.10.950.10	2	215	Ribosomal protein L2, domain 3
4.10.960.10	1	119	Ribosomal protein L3, domain 3
4.10.970.10	1	2	Ku70, bridge and pillars
4.10.990.10	1	66	
4.10.1000.10	3	5	Zinc finger, CCCH-type
4.10.1010.10	1	1	Apical membrane antigen 1
4.10.1030.10	1	2	Ring Box Chain A; domain 5
4.10.1040.10	1	1	DM DNA-binding domain
4.10.1050.10	1	1	At2g23090-like
4.10.1060.10	3	4	Zinc finger, RanBP2-type
4.10.1070.10	1	1	receptor-binding domain of the bacteriophage t4 short tail fibre, domain 2
4.10.1080.10	1	1	TSP type-3 repeat
4.10.1090.10	4	27	Endosialidase, domain 4
4.10.1100.10	1	3	Transcription factor, SBP-box domain
